Reg,Lat,Lon,Time,Alt
"2801","50.117981","14.530702","1466394603474",NA
"2801","50.117767","14.530885","1466394611880",NA
"2801","50.117741","14.530901","1466394613208",NA
"2801","50.117603","14.531009","1466394618724",NA
"2801","50.117981","14.530702","1466394603474",NA
"2801","50.117767","14.530885","1466394611880",NA
"2801","50.117741","14.530901","1466394613208",NA
"2801","50.117603","14.531009","1466394618724",NA
"2801","50.117603","14.531009","1466394730365",NA
"2801","50.124748","14.55399","1466394731396",NA
"2801","50.125401","14.55592","1466394734193","1000"
"2801","50.125763","14.557029","1466394735678","1000"
"2801","50.127045","14.561005","1466394738818","1500"
"2801","50.127357","14.562007","1466394740115","1500"
"2801","50.127682","14.563046","1466394742256","1500"
"2801","50.128281","14.564835","1466394743490","1500"
"2801","50.128521","14.565644","1466394745115","1500"
"2801","50.12883","14.566642","1466394746240","2000"
"2801","50.127682","14.563046","1466394742256","1500"
"2801","50.128281","14.564835","1466394743490","1500"
"2801","50.128521","14.565644","1466394745115","1500"
"2801","50.12883","14.566642","1466394746240","2000"
"2801","50.132011","14.578635","1466394757365","2000"
"2801","50.136387","14.595931","1466394772803","2500"
"2801","50.137085","14.598529","1466394773943","3000"
"2801","50.138763","14.603215","1466394778084","3000"
"2801","50.139786","14.60521","1466394780615","3000"
"2801","50.142105","14.608925","1466394784381","3000"
"2801","50.146721","14.61345","1466394789943","3500"
"2801","50.147278","14.61384","1466394791225","3500"
"2801","50.149982","14.615231","1466394793897","3500"
"2801","50.151581","14.615792","1466394794990","3500"
"2801","50.152588","14.616122","1466394796068","3500"
"2801","50.154404","14.616567","1466394798850","3500"
"2801","50.156296","14.616804","1466394801037","3500"
"2801","50.15715","14.616938","1466394802631","3500"
"2801","50.168564","14.617165","1466394813053","4000"
"2801","50.169392","14.617013","1466394814256","4000"
"2801","50.171722","14.616442","1466394816256","4000"
"2801","50.173187","14.615936","1466394817459","4000"
"2801","50.174835","14.615069","1466394818928","4000"
"2801","50.176376","14.614043","1466394821006","4000"
"2801","50.17836","14.612611","1466394823803","4000"
"2801","50.179634","14.611445","1466394825428","4000"
"2801","50.190296","14.590215","1466394842678","4000"
"2801","50.191864","14.578207","1466394848991","4000"
"2801","50.191956","14.576761","1466394850022","4000"
"2801","50.192001","14.573798","1466394852741","4000"
"2801","50.191971","14.56171","1466394858475","4000"
"2801","50.19183","14.553544","1466394862788","4000"
"2801","50.191692","14.545156","1466394868850","4000"
"2801","50.191692","14.545156","1466394868850","4000"
"2801","50.191601","14.539218","1466394872022","4000"
"2801","50.191273","14.53224","1466394875538","4000"
"2801","50.191086","14.530681","1466394876600","4000"
"2801","50.19062","14.527415","1466394878085","4000"
"2801","50.189922","14.523852","1466394880929","4000"
"2801","50.189163","14.520384","1466394882460","4000"
"2801","50.188713","14.518581","1466394883772","4000"
"2801","50.188339","14.517204","1466394884882","4000"
"2801","50.187378","14.513735","1466394886116","4000"
"2801","50.186989","14.512346","1466394887647","4000"
"2801","50.186619","14.511009","1466394888804","4000"
"2801","50.186142","14.509253","1466394890991","4000"
"2801","50.185272","14.506218","1466394892116","4000"
"2801","50.184265","14.502748","1466394893241","4000"
"2801","50.183872","14.501359","1466394894679","4000"
"2801","50.18248","14.496605","1466394897819","4000"
"2801","50.181404","14.492897","1466394899429","4000"
"2801","50.180893","14.491115","1466394900476","4000"
"2801","50.180374","14.489521","1466394901898","4000"
"2801","50.177681","14.480277","1466394908351","4000"
"2801","50.17717","14.478535","1466394909444","4000"
"2801","50.173817","14.467138","1466394915491","4000"
"2801","50.173256","14.465431","1466394916788","3500"
"2801","50.172775","14.463718","1466394918226","3500"
"2801","50.171036","14.457863","1466394922085","3500"
"2801","50.169891","14.454032","1466394923257","3500"
"2801","50.169346","14.452366","1466394925257","3500"
"2801","50.168747","14.450274","1466394926601","3500"
"2801","50.166779","14.443697","1466394929648","3500"
"2801","50.177681","14.480277","1466394908351","4000"
"2801","50.17717","14.478535","1466394909444","4000"
"2801","50.173817","14.467138","1466394915491","4000"
"2801","50.173256","14.465431","1466394916788","3500"
"2801","50.172775","14.463718","1466394918226","3500"
"2801","50.171036","14.457863","1466394922085","3500"
"2801","50.169891","14.454032","1466394923257","3500"
"2801","50.169346","14.452366","1466394925257","3500"
"2801","50.168747","14.450274","1466394926601","3500"
"2801","50.166779","14.443697","1466394929648","3500"
"2801","50.166275","14.441974","1466394930695","3500"
"2801","50.165157","14.438188","1466394933148","3000"
"2801","50.164856","14.437192","1466394934882","3000"
"2801","50.16394","14.434084","1466394936038","3000"
"2801","50.162613","14.429602","1466394938866","3000"
"2801","50.161201","14.424826","1466394942663","3000"
"2801","50.16069","14.423097","1466394943820","3000"
"2801","50.154007","14.400763","1466394958695","3000"
"2801","50.153473","14.398993","1466394960382","2500"
"2801","50.152168","14.394539","1466394961648","2500"
"2801","50.151237","14.391348","1466394964132","2500"
"2801","50.162613","14.429602","1466394938866","3000"
"2801","50.161201","14.424826","1466394942663","3000"
"2801","50.16069","14.423097","1466394943820","3000"
"2801","50.154007","14.400763","1466394958695","3000"
"2801","50.153473","14.398993","1466394960382","2500"
"2801","50.152168","14.394539","1466394961648","2500"
"2801","50.151237","14.391348","1466394964132","2500"
"2801","50.138672","14.349373","1466394994070","2500"
"2801","50.137344","14.344964","1466394999226","2000"
"4K-AZ03","41.335602","42.23798","1466404725468",NA
"4K-AZ03","41.335602","42.23798","1466404725468",NA
"4K-AZ03","41.296101","41.930302","1466404839516","34000"
"4K-AZ03","41.2701","41.736328","1466404913906","34000"
"4K-AZ03","41.268452","41.723751","1466404919094","34000"
"4K-AZ03","41.265442","41.70129","1466404929250","34000"
"4K-AZ03","41.26181","41.673828","1466404936969","34000"
"4K-AZ03","41.260761","41.665588","1466404949032","34000"
"4K-AZ03","41.2701","41.736328","1466404913906","34000"
"4K-AZ03","41.268452","41.723751","1466404919094","34000"
"4K-AZ03","41.265442","41.70129","1466404929250","34000"
"4K-AZ03","41.26181","41.673828","1466404936969","34000"
"4K-AZ03","41.260761","41.665588","1466404949032","34000"
"4K-AZ03","41.2701","41.736328","1466404913906","34000"
"4K-AZ03","41.268452","41.723751","1466404919094","34000"
"4K-AZ03","41.265442","41.70129","1466404929250","34000"
"4K-AZ03","41.26181","41.673828","1466404936969","34000"
"4K-AZ03","41.260761","41.665588","1466404949032","34000"
"4K-AZ05","41.276321","41.77985","1466404550530",NA
"4K-AZ05","41.274281","41.755791","1466404575499","34000"
"4K-AZ05","41.274281","41.755791","1466404575499","34000"
"4K-AZ05","41.266232","41.613529","1466404614077","34000"
"4K-AZ05","41.274281","41.755791","1466404575499","34000"
"4K-AZ05","41.266232","41.613529","1466404614077","34000"
"4K-AZ05","41.122009","39.733829","1466405284611","34000"
"4K-AZ05","41.11739","39.679081","1466405304361","34000"
"4K-AZ05","41.11739","39.679081","1466405305986","34000"
"4K-AZ05","41.11739","39.679081","1466405304361","34000"
"4K-AZ05","41.11739","39.679081","1466405305986","34000"
"4K-AZ05","41.1129","39.62677","1466405321596","34000"
"4K-AZ05","41.111889","39.614929","1466405326658","34000"
"4K-AZ05","41.110931","39.603699","1466405333533","34000"
"4K-AZ05","41.108978","39.58112","1466405341189","34000"
"4K-AZ05","41.107441","39.563831","1466405351143","34000"
"4K-AZ05","41.103859","39.522442","1466405360127","34000"
"4K-AZ05","41.103859","39.522442","1466405361752","34000"
"4K-AZ05","41.103859","39.522442","1466405361752","34000"
"4K-AZ05","41.09687","39.440731","1466405388346","34000"
"4K-AZ05","41.095619","39.42606","1466405393643","34000"
"4K-AZ05","41.093342","39.40028","1466405402768","34000"
"4K-AZ05","41.092251","39.38818","1466405407799","34000"
"4K-AZ05","41.09203","39.385799","1466405414596","34000"
"4K-AZ05","41.088638","39.348019","1466405422315","34000"
"4K-AZ05","41.093342","39.40028","1466405402768","34000"
"4K-AZ05","41.092251","39.38818","1466405407799","34000"
"4K-AZ05","41.09203","39.385799","1466405414596","34000"
"4K-AZ05","41.088638","39.348019","1466405422315","34000"
"4K-AZ05","41.0858","39.31604","1466405432315","34000"
"4K-AZ05","41.08374","39.2934","1466405439408","34000"
"4K-AZ05","41.08374","39.2934","1466405440659","34000"
"4K-AZ05","41.082771","39.28286","1466405445299","34000"
"4K-AZ05","41.08049","39.257019","1466405452346","34000"
"4K-AZ05","41.079708","39.248779","1466405463002","34000"
"4K-AZ80","41.730259","41.95034","1466395376321",NA
"4K-AZ80","41.731239","41.933861","1466395384306","34000"
"4K-AZ80","41.732761","41.908218","1466395392603","34000"
"4K-AZ80","41.73394","41.888439","1466395400931","34000"
"4K-AZ80","41.73605","41.851231","1466395417275","34000"
"4K-AZ80","41.741299","41.758141","1466395447821","34000"
"4K-AZ80","41.744789","41.695992","1466395468962","34000"
"4K-AZ80","41.741299","41.758141","1466395447821","34000"
"4K-AZ80","41.744789","41.695992","1466395468962","34000"
"4K-AZ80","41.745621","41.68169","1466395478040","34000"
"4K-AZ80","41.748611","41.62854","1466395493947","34000"
"4K-AZ80","41.7491","41.620022","1466395499697","34000"
"4K-AZ80","41.748611","41.62854","1466395493947","34000"
"4K-AZ80","41.7491","41.620022","1466395499697","34000"
"4K-AZ80","41.75629","41.49049","1466395547072","34000"
"4K-AZ80","41.7682","41.269691","1466395620591","34000"
"4K-AZ80","41.76984","41.2393","1466395634217","34000"
"4K-AZ80","41.775612","41.130901","1466395671780","34000"
"4K-AZ80","41.77705","41.103298","1466395680562","34000"
"4K-AZ80","41.778488","41.07552","1466395696078","34000"
"4K-AZ80","41.779888","41.04805","1466395701015","34000"
"4K-AZ80","41.775612","41.130901","1466395671780","34000"
"4K-AZ80","41.77705","41.103298","1466395680562","34000"
"4K-AZ80","41.778488","41.07552","1466395696078","34000"
"4K-AZ80","41.779888","41.04805","1466395701015","34000"
"4K-AZ80","41.831909","39.869068","1466396128753","34000"
"4K-AZ80","41.831909","39.869068","1466396128753","34000"
"4K-AZ80","41.83342","39.829498","1466396137503","34000"
"4K-AZ80","41.834469","39.801781","1466396145238","34000"
"4K-AZ80","41.83477","39.793369","1466396153582","34000"
"4K-AZ80","41.836868","39.736969","1466396167957","34000"
"4K-AZ80","41.836868","39.736969","1466396169129","34000"
"4K-AZ80","41.83836","39.696918","1466396184379","34000"
"4K-AZ80","41.839279","39.67157","1466396192645","34000"
"4K-AZ80","41.840729","39.629601","1466396208801","34000"
"4K-AZ80","41.84161","39.60421","1466396217582","34000"
"4K-AZ80","41.842319","39.584251","1466396224910","34000"
"4K-AZ80","41.84285","39.570381","1466396233457","34000"
"4K-AZ80","41.84409","39.53611","1466396240786","34000"
"4K-AZ80","41.844971","39.510731","1466396248707","34000"
"4K-AZ80","41.84161","39.60421","1466396217582","34000"
"4K-AZ80","41.842319","39.584251","1466396224910","34000"
"4K-AZ80","41.84285","39.570381","1466396233457","34000"
"4K-AZ80","41.84409","39.53611","1466396240786","34000"
"4K-AZ80","41.844971","39.510731","1466396248707","34000"
"4K-AZ80","41.84576","39.48774","1466396255973","34000"
"4K-AZ80","41.84618","39.476688","1466396264661","34000"
"4K-AZ80","41.84655","39.465248","1466396272333","34000"
"4K-AZ80","41.855068","39.20752","1466396360177","34000"
"4K-AZ80","41.856049","39.176102","1466396367020","34000"
"4K-AZ80","41.855068","39.20752","1466396360177","34000"
"4K-AZ80","41.856049","39.176102","1466396367020","34000"
"4K-AZ80","41.856419","39.164848","1466396374724","34000"
"4K-AZ80","41.856861","39.15065","1466396381567","34000"
"4K-AZ80","41.86187","38.98888","1466396437458","34000"
"4K-AZ80","41.86285","38.957458","1466396445568","34000"
"4K-AZ80","41.864182","38.912258","1466396462130","34000"
"4K-AZ80","41.864868","38.889671","1466396469552","34000"
"4K-AZ80","41.86187","38.98888","1466396437458","34000"
"4K-AZ80","41.86285","38.957458","1466396445568","34000"
"4K-AZ80","41.864182","38.912258","1466396462130","34000"
"4K-AZ80","41.864868","38.889671","1466396469552","34000"
"4K-AZ80","41.866791","38.821442","1466396493583","34000"
"4K-AZ80","41.87006","38.635399","1466396557584","34000"
"4K-AZ80","41.869781","38.61797","1466396565818","34000"
"4K-AZ80","41.86932","38.589409","1466396573505","34000"
"4K-AZ80","41.868992","38.566669","1466396581677","34000"
"4K-AZ80","41.868622","38.537418","1466396590005","34000"
"4K-AZ80","41.868481","38.52887","1466396598271","34000"
"4K-AZ80","41.868118","38.500401","1466396606021","34000"
"4K-AZ80","41.867748","38.471439","1466396614912","34000"
"4K-AZ80","41.867569","38.459641","1466396621849","34000"
"4K-AZ80","41.866989","38.422699","1466396629552","34000"
"4K-AZ80","41.865971","38.356331","1466396654193","34000"
"4K-AZ80","41.86565","38.333359","1466396661771","34000"
"4K-AZ80","41.865589","38.330341","1466396669350","34000"
"4K-AZ80","41.865589","38.330341","1466396669350","34000"
"4K-AZ80","41.865051","38.292782","1466396678084","34000"
"4K-AZ80","41.86478","38.275372","1466396685990","34000"
"4K-AZ80","41.864429","38.249668","1466396693943","34000"
"4K-AZ80","41.863911","38.217819","1466396702928","34000"
"4K-AZ80","41.863869","38.214729","1466396710506","34000"
"4K-AZ80","41.863312","38.180618","1466396717678","34000"
"4K-AZ80","41.863079","38.165821","1466396726537","34000"
"4K-AZ80","41.865051","38.292782","1466396678084","34000"
"4K-AZ80","41.86478","38.275372","1466396685990","34000"
"4K-AZ80","41.864429","38.249668","1466396693943","34000"
"4K-AZ80","41.863911","38.217819","1466396702928","34000"
"4K-AZ80","41.863869","38.214729","1466396710506","34000"
"4K-AZ80","41.863312","38.180618","1466396717678","34000"
"4K-AZ80","41.863079","38.165821","1466396726537","34000"
"4K-AZ80","41.862572","38.128632","1466396733881","34000"
"4K-AZ80","41.84148","37.135159","1466397082710","34000"
"4K-AZ80","41.84116","37.123428","1466397090007","34000"
"4K-AZ80","41.84148","37.135159","1466397082710","34000"
"4K-AZ80","41.84116","37.123428","1466397090007","34000"
"4K-AZ80","41.813591","36.192928","1466397419133","34000"
"4K-AZ80","41.813591","36.192928","1466397420242","34000"
"4K-AZ80","41.81282","36.168621","1466397426555","34000"
"4K-AZ80","41.81245","36.157688","1466397435289","34000"
"4K-AZ80","41.813591","36.192928","1466397419133","34000"
"4K-AZ80","41.813591","36.192928","1466397420242","34000"
"4K-AZ80","41.81282","36.168621","1466397426555","34000"
"4K-AZ80","41.81245","36.157688","1466397435289","34000"
"4R-ABN","3.4315","99.082703","1466399684217",NA
"4R-ABN","3.4315","99.082703","1466399684217",NA
"4R-ABN","3.41716","99.631699","1466399961030","37000"
"4R-ABN","3.41716","99.631699","1466399961030","37000"
"4R-ABN","3.4159","99.6791","1466399983874","33500"
"4R-ABN","3.4157","99.687202","1466399990718","33000"
"4R-ABN","3.4154","99.697701","1466399997687","33000"
"4R-ABN","3.4131","99.790298","1466400038328","32500"
"4R-ABN","3.4124","99.818199","1466400049578","32000"
"4R-ABN","3.41195","99.834801","1466400056312","31500"
"4R-ABN","3.41125","99.861107","1466400067656","31500"
"4R-ABN","3.41029","99.899429","1466400086469","31000"
"4R-ABN","3.41125","99.861107","1466400067656","31500"
"4R-ABN","3.41029","99.899429","1466400086469","31000"
"4R-ABN","3.40995","99.913116","1466400091687","31000"
"4R-ABN","3.40925","99.938698","1466400104328","30500"
"4R-ABN","3.40902","99.949074","1466400110250","30500"
"4R-ABN","3.40874","99.958633","1466400115922","30500"
"4R-ABN","3.40842","99.970993","1466400120125","30000"
"4R-ABN","3.40819","99.979027","1466400125250","30000"
"4R-ABN","3.40617","100.052681","1466400157906","29500"
"4R-ABN","3.40567","100.070908","1466400166156","29500"
"4R-ABN","3.4053","100.084167","1466400173812","29000"
"4R-ABN","3.40485","100.103233","1466400180906","29000"
"4R-ABN","3.40469","100.10965","1466400192938","29000"
"4R-ABN","3.4033","100.163101","1466400209875","28500"
"4R-ABN","3.4033","100.163101","1466400209875","28500"
"4R-ABN","3.40205","100.195961","1466400226781","28500"
"4R-ABN","3.4013","100.206299","1466400233203","28000"
"4R-ABN","3.4008","100.212502","1466400238594","28000"
"4R-ABN","3.3974","100.240898","1466400245047","28000"
"4R-ABN","3.39087","100.276947","1466400264110","27500"
"4R-ABN","3.39087","100.276947","1466400264110","27500"
"4R-ABN","3.38179","100.313599","1466400281688","27000"
"4R-ABN","3.37001","100.350487","1466400299032","27000"
"4R-ABN","3.36617","100.360847","1466400304407","27000"
"4R-ABN","3.36545","100.362572","1466400311703","27000"
"4R-ABN","3.35248","100.393631","1466400320078","27000"
"4R-ABN","3.34171","100.416649","1466400333985","27000"
"4R-ABN","3.33929","100.421883","1466400339953","27000"
"4R-ABN","3.3262","100.44989","1466400350750","27000"
"4R-ABN","3.32144","100.460098","1466400356406","26500"
"4R-ABN","3.31801","100.467461","1466400363141","26500"
"4R-ABN","3.3087","100.487488","1466400369266","26500"
"4R-ABN","3.3087","100.487488","1466400370375","26500"
"4R-ABN","3.30222","100.501106","1466400381094","26500"
"4R-ABN","3.29697","100.512589","1466400388875","26500"
"4R-ABN","3.29697","100.512589","1466400388875","26500"
"4R-ABN","3.28878","100.530251","1466400394297","26000"
"4R-ABN","3.281","100.546921","1466400405813","26000"
"4R-ABN","3.27002","100.570976","1466400417391","26000"
"4R-ABN","3.26065","100.591103","1466400425516","25500"
"4R-ABN","3.25772","100.597481","1466400429360","25500"
"4R-ABN","3.25442","100.604553","1466400434344","25500"
"4R-ABN","3.24753","100.619087","1466400442829","25500"
"4R-ABN","3.24022","100.634956","1466400447969","25000"
"4R-ABN","3.24022","100.634956","1466400447969","25000"
"4R-ABN","3.22939","100.658043","1466400459844","25000"
"4R-ABN","3.22584","100.665451","1466400464329","24500"
"4R-ABN","3.21792","100.682503","1466400476673","24500"
"4R-ABN","3.21222","100.694908","1466400482251","23500"
"4R-ABN","3.21222","100.694908","1466400483344","23500"
"4R-ABN","3.2081","100.703812","1466400489282","23500"
"4R-ABN","3.2081","100.703812","1466400490516","23500"
"4R-ABN","3.19832","100.724739","1466400494860","23500"
"4R-ABN","3.19479","100.732323","1466400499282","23000"
"4R-ABN","3.19167","100.738953","1466400506844","22500"
"4R-ABN","3.19167","100.738953","1466400506844","22500"
"4R-ABN","3.18233","100.759109","1466400513126","22500"
"4R-ABN","3.17975","100.764519","1466400519016","22000"
"4R-ABN","3.16823","100.789093","1466400530220","22000"
"4R-ABN","3.16164","100.80352","1466400540985","21000"
"4R-ABN","3.15424","100.819397","1466400549845","21000"
"4R-ABN","3.15126","100.825844","1466400555610","20500"
"4R-ABN","3.14135","100.847008","1466400562579","20000"
"4R-ABN","3.13417","100.862411","1466400570860","19500"
"4R-ABN","3.12772","100.876091","1466400578782","19500"
"4R-ABN","3.11971","100.893272","1466400589923","19000"
"4R-ABN","3.11197","100.909943","1466400598517","18500"
"4R-ABN","3.11197","100.909943","1466400599860","18500"
"4R-ABN","3.1068","100.921112","1466400607657","18500"
"4R-ABN","3.09874","100.938431","1466400616501","18000"
"4R-ABN","3.09169","100.953598","1466400627001","17500"
"4R-ABN","3.09169","100.953598","1466400627001","17500"
"4R-ABN","3.08327","100.971657","1466400634110","17000"
"4R-ABN","3.07664","100.986038","1466400641626","16500"
"4R-ABN","3.07352","100.992607","1466400648861","16500"
"4R-ABN","3.07059","100.998741","1466400653954","16000"
"4R-ABN","3.06194","101.017662","1466400660829","16000"
"4R-ABN","3.05564","101.030937","1466400669205","15500"
"4R-ABN","3.05287","101.03688","1466400674814","15500"
"4R-ABN","3.05086","101.041542","1466400681814","15500"
"4R-ABN","3.04242","101.059593","1466400686814","15000"
"4R-ABN","3.05086","101.041542","1466400681814","15500"
"4R-ABN","3.04242","101.059593","1466400686814","15000"
"4R-ABN","3.03918","101.066544","1466400692720","15000"
"4R-ABN","3.03223","101.081482","1466400701752","14500"
"4R-ABN","3.02808","101.090271","1466400708205","14000"
"4R-ABN","3.02212","101.102921","1466400714627","14000"
"4R-ABN","3.01556","101.116997","1466400723283","14000"
"4R-ABN","3.0117","101.128677","1466400732173","13500"
"4R-ABN","3.0117","101.128677","1466400733455","13500"
"4R-ABN","3.00881","101.150459","1466400741845","13500"
"4R-ABN","3.00956","101.162628","1466400750752","13000"
"4R-ABN","3.01105","101.17878","1466400760064","13000"
"4R-ABN","3.01263","101.195313","1466400768408","13000"
"4R-ABN","3.01416","101.210876","1466400777595","13000"
"4R-ABN","3.01579","101.2276","1466400786533","13000"
"4R-ABN","3.01649","101.234848","1466400790267","13000"
"4R-ABN","3.01775","101.248062","1466400800783","13000"
"4R-ABN","3.01959","101.266899","1466400808377","13000"
"4R-ABN","3.01959","101.266899","1466400808377","13000"
"4R-ABN","3.02008","101.2724","1466400814377","13000"
"4R-ABN","3.02133","101.285988","1466400821627","13000"
"4R-ABN","3.02225","101.295303","1466400827158","13000"
"4R-ABN","3.02307","101.304512","1466400832971","13000"
"4R-ABN","3.02444","101.318993","1466400839596","13000"
"4R-ABN","3.02614","101.337097","1466400848049","13000"
"4R-ABN","3.02757","101.352669","1466400858033","13000"
"4R-ABN","3.02757","101.352669","1466400859533","13000"
"4R-ABN","3.02879","101.365784","1466400866924","13000"
"4R-ABN","3.02879","101.365784","1466400866924","13000"
"4R-ABN","3.03035","101.382248","1466400876205","13000"
"4R-ABN","3.03106","101.389793","1466400882939","13000"
"4R-ABN","3.0325","101.405251","1466400890018","13000"
"4R-ABN","3.03424","101.424477","1466400900205","13000"
"4R-ABN","3.03497","101.432701","1466400906361","13000"
"4R-ABN","3.03618","101.445389","1466400912721","13000"
"4R-ABN","3.03795","101.464653","1466400921627","13000"
"4R-ABN","3.0387","101.472763","1466400927830","13000"
"4R-ABN","3.0387","101.472763","1466400927830","13000"
"4R-ABN","3.03949","101.48114","1466400932471","13000"
"4R-ABN","3.04047","101.491791","1466400939565","13000"
"4R-ABN","3.04134","101.500923","1466400944955","13000"
"4R-ABN","3.04177","101.505341","1466400949596","13000"
"4R-ABN","3.04386","101.528122","1466400957705","13000"
"4R-ABN","3.04452","101.534981","1466400962909","13000"
"4R-ABN","3.04587","101.549278","1466400971815","13000"
"4R-ABN","3.04666","101.557999","1466400978253","13000"
"4R-ABN","3.04829","101.575523","1466400985862","13000"
"4R-ABN","3.04967","101.590111","1466400994737","13000"
"4R-ABN","3.05099","101.604729","1466401005503","12500"
"4R-ABN","3.05215","101.616859","1466401012049","12500"
"4R-ABN","3.05215","101.616859","1466401013518","12500"
"4R-ABN","3.05224","101.634331","1466401020737","12500"
"4R-ABN","3.05145","101.639214","1466401026409","12500"
"4R-ABN","3.04953","101.646111","1466401033253","12500"
"4R-ABN","3.044","101.657822","1466401040721","12500"
"4R-ABN","3.03479","101.669189","1466401049065","12000"
"4R-ABN","3.03479","101.669189","1466401049065","12000"
"4R-ABN","3.02422","101.677422","1466401058346","12000"
"4R-ABN","3.01607","101.682732","1466401066971","12000"
"4R-ABN","3.00769","101.688057","1466401072096","12000"
"4R-ABN","2.99587","101.695938","1466401081362","12000"
"4R-ABN","2.99061","101.699303","1466401088143","12000"
"4R-ABN","2.97986","101.706581","1466401094815","11500"
"4R-ABN","2.96845","101.714272","1466401102737","11500"
"4R-ABN","2.96237","101.718361","1466401108331","11500"
"4R-ABN","3.00769","101.688057","1466401072096","12000"
"4R-ABN","2.99587","101.695938","1466401081362","12000"
"4R-ABN","2.99061","101.699303","1466401088143","12000"
"4R-ABN","2.97986","101.706581","1466401094815","11500"
"4R-ABN","2.96845","101.714272","1466401102737","11500"
"4R-ABN","2.96237","101.718361","1466401108331","11500"
"4R-ABN","2.96105","101.719238","1466401114643","11500"
"4R-ABN","2.94768","101.728416","1466401121237","11500"
"4R-ABN","2.94768","101.728416","1466401122815","11500"
"4R-ABN","2.94657","101.729179","1466401132518","11500"
"4R-ABO","1.45764","100.088432","1466398503746",NA
"4R-ABO","1.45155","100.106102","1466398511277","35000"
"4R-ABO","1.4393","100.141083","1466398529496","35000"
"4R-ABO","1.4393","100.141083","1466398529496","35000"
"4R-ABO","1.43637","100.149384","1466398533386","35000"
"4R-ABO","1.42729","100.175987","1466398546730","35000"
"4R-ABO","1.42655","100.177887","1466398553355","35000"
"4R-ABO","1.41756","100.20388","1466398562886","35000"
"4R-ABO","1.41756","100.20388","1466398564074","35000"
"4R-ABO","1.41467","100.212402","1466398567871","35000"
"4R-ABO","1.40822","100.230919","1466398580246","35000"
"4R-ABO","1.40057","100.252853","1466398588246","35000"
"4R-ABO","1.40057","100.252853","1466398588246","35000"
"4R-ABO","1.39415","100.271271","1466398596371","35000"
"4R-ABO","1.39135","100.279266","1466398603949","35000"
"4R-ABO","1.38679","100.292671","1466398614511","35000"
"4R-ABO","1.37929","100.314209","1466398625761","35000"
"4R-ABO","1.37497","100.326248","1466398630433","35000"
"4R-ABO","1.36547","100.353622","1466398640121","35000"
"4R-ABO","1.36137","100.365738","1466398647793","35000"
"4R-ABO","1.36137","100.365738","1466398648902","35000"
"4R-ABO","1.36547","100.353622","1466398640121","35000"
"4R-ABO","1.36137","100.365738","1466398647793","35000"
"4R-ABO","1.36137","100.365738","1466398648902","35000"
"4R-ABO","1.33745","100.434448","1466398682137","35000"
"4R-ABO","1.33577","100.439568","1466398691277","35000"
"4R-ABO","1.32903","100.458977","1466398698418","35000"
"4R-ABO","1.29252","100.563828","1466398751277","35000"
"4R-ABO","1.29153","100.566887","1466398767152","35000"
"4R-ABO","1.29153","100.566887","1466398767152","35000"
"4R-ABO","1.27121","100.625687","1466398784777","35000"
"4R-ABO","1.26251","100.650497","1466398794121","35000"
"4R-ABO","1.2604","100.65641","1466398800481","35000"
"4R-ABO","1.24741","100.694168","1466398817403","35000"
"4R-ABO","1.29153","100.566887","1466398767152","35000"
"4R-ABO","1.27121","100.625687","1466398784777","35000"
"4R-ABO","1.26251","100.650497","1466398794121","35000"
"4R-ABO","1.2604","100.65641","1466398800481","35000"
"4R-ABO","1.24741","100.694168","1466398817403","35000"
"4R-ABO","1.17191","100.912079","1466398931387","35000"
"4R-ABO","1.17191","100.912079","1466398931387","35000"
"4R-ABO","1.15491","100.960991","1466398957059","35000"
"4R-ABO","1.14047","101.002251","1466398983590","35000"
"4R-ABO","1.13443","101.019897","1466398989825","35000"
"4R-ABO","1.13443","101.019897","1466398991122","35000"
"4R-ABO","1.17191","100.912079","1466398931387","35000"
"4R-ABO","1.15491","100.960991","1466398957059","35000"
"4R-ABO","1.14047","101.002251","1466398983590","35000"
"4R-ABO","1.13443","101.019897","1466398989825","35000"
"4R-ABO","1.13443","101.019897","1466398991122","35000"
"4R-ABO","1.26887","104.188698","1466400883689","35000"
"4R-ABO","1.27418","104.190933","1466400890018","7500"
"4R-ABO","1.27772","104.192528","1466400895658","7500"
"4R-ABO","1.28191","104.194328","1466400900205","7500"
"4R-ABO","1.28717","104.196609","1466400903861","7500"
"4R-ABO","1.29235","104.198799","1466400907721","7000"
"4R-ABO","1.29643","104.200523","1466400912721","7000"
"4R-ABO","1.30253","104.203087","1466400918111","7000"
"4R-ABO","1.30618","104.204674","1466400921627","7000"
"4R-ABO","1.31103","104.206718","1466400926221","7000"
"4R-ABO","1.31103","104.206718","1466400926221","7000"
"4R-ABO","1.31492","104.208298","1466400930877","7000"
"4R-ABO","1.31492","104.208298","1466400932471","7000"
"4R-ABO","1.31919","104.210243","1466400935737","7000"
"4R-ABO","1.32646","104.213509","1466400939565","7000"
"4R-ABO","1.33062","104.215424","1466400944955","7000"
"4R-ABO","1.33502","104.217392","1466400949596","7000"
"4R-ABO","1.33502","104.217392","1466400951190","7000"
"4R-ABO","1.33941","104.219383","1466400953565","7000"
"4R-ABO","1.34349","104.221321","1466400957705","7000"
"4R-ABO","1.34697","104.22287","1466400961752","7000"
"4R-ABO","1.35178","104.225067","1466400967940","7000"
"4R-ABO","1.35699","104.227432","1466400971815","7000"
"4R-ABO","1.36007","104.228813","1466400975878","7000"
