C-FKCR,43.795601,-80.112109,1466385011703,11000
C-FKCR,43.795601,-80.112109,1466385012750,11000
C-FKCR,43.803002,-80.123422,1466385019938,11000
C-FKCR,43.807114,-80.130573,1466385027735,11000
C-FKCR,43.815711,-80.143629,1466385031047,11000
C-FKCR,43.815711,-80.143629,1466385032266,11000
C-FKCR,43.818923,-80.147422,1466385036579,11500
C-FKCR,43.822694,-80.151869,1466385042110,11500
C-FKCR,43.822694,-80.151869,1466385043360,11500
C-FKCR,43.832191,-80.167498,1466385046625,11500
C-FKCR,43.83922,-80.180381,1466385056704,11500
C-FKCR,43.846808,-80.197187,1466385066829,11500
C-FKCR,43.855513,-80.213274,1466385073032,11500
C-FKCR,43.856305,-80.220402,1466385076516,11500
C-FKCR,43.859005,-80.228773,1466385079907,12000
C-FKCR,43.859703,-80.25153,1466385084829,12000
C-FKCR,43.859796,-80.254604,1466385087063,12000
C-FKCR,43.860122,-80.257808,1466385088876,12000
C-FKCR,43.859796,-80.254604,1466385087063,12000
C-FKCR,43.860122,-80.257808,1466385088876,12000
C-FKCR,43.86319,-80.269371,1466385095532,12500
C-FKCR,43.864917,-80.276511,1466385096923,12500
C-FKCR,43.867105,-80.288674,1466385101110,12500
C-FKCR,43.86969,-80.297795,1466385106595,12500
C-FKCR,43.869712,-80.29783,1466385107642,12500
C-FKCR,43.870782,-80.305612,1466385108767,12500
C-FKCR,43.873296,-80.317906,1466385111548,12500
C-FKCR,43.875717,-80.329808,1466385114048,13000
C-FKCR,43.875687,-80.329796,1466385115282,13000
C-FKCR,43.875112,-80.3302,1466385118720,13000
C-FKCR,43.875391,-80.33929,1466385121111,13000
C-FKCR,43.87738,-80.35311,1466385124064,13000
C-FKCR,43.877393,-80.353088,1466385125251,13000
C-FKCR,43.878696,-80.361132,1466385127267,13000
C-FKCR,43.878696,-80.361132,1466385129189,13000
C-FKCR,43.881582,-80.376304,1466385134923,13000
C-FKCR,43.881303,-80.376696,1466385138579,13500
C-FKCR,43.8854,-80.397622,1466385141251,13500
C-FKCR,43.8854,-80.397622,1466385142548,13500
C-FKCR,43.887914,-80.409982,1466385146751,13500
C-FKCR,43.88931,-80.417502,1466385148048,13500
C-FKCR,43.88931,-80.417502,1466385148048,13500
C-FKCR,43.89201,-80.429731,1466385155314,14000
C-FKCR,43.894803,-80.444576,1466385160798,14000
C-FKCR,43.896712,-80.45432,1466385167142,14500
C-FKCR,43.899505,-80.46923,1466385174658,14500
C-FKCR,43.90329,-80.48699,1466385178454,14500
C-FKCR,43.9043,-80.491987,1466385180189,14500
C-FKCR,43.905304,-80.497209,1466385181861,14500
C-FKCR,43.906907,-80.504281,1466385185251,15000
C-FKCR,43.908303,-80.511802,1466385188923,15000
C-FKCR,43.910119,-80.519387,1466385190908,15000
C-FKCR,43.910119,-80.519387,1466385193611,15000
C-FKCR,43.915286,-80.544303,1466385201454,15000
C-FKCR,43.916823,-80.551823,1466385206673,15500
C-FKCR,43.916823,-80.551823,1466385207830,15500
C-FKCR,43.92009,-80.566577,1466385210955,15500
C-FKCR,43.921105,-80.571572,1466385212939,15500
C-FKCR,43.923712,-80.584128,1466385217845,15500
C-FKCR,43.9259,-80.593872,1466385221611,15500
C-FKCR,43.925903,-80.595703,1466385224689,15500
C-FKCR,43.928414,-80.608128,1466385225845,15500
C-FKCR,43.929611,-80.612885,1466385228767,16000
C-FKCR,43.933116,-80.630232,1466385235189,16000
C-FKCR,43.934699,-80.63749,1466385240626,16000
C-FKCR,43.937818,-80.651093,1466385244048,16000
C-FKCR,43.940704,-80.664498,1466385248845,16500
C-FKCR,43.942985,-80.674504,1466385251986,16500
C-FKCR,43.945918,-80.686994,1466385256861,16500
C-FKCR,43.948106,-80.697196,1466385261611,17000
C-FKCR,43.950211,-80.707227,1466385266455,17000
C-FKCR,43.9502,-80.707201,1466385268845,17000
C-FKCR,43.9502,-80.707201,1466385268845,17000
C-FKCR,43.955321,-80.729632,1466385274752,17000
C-FKCR,43.955321,-80.729632,1466385277095,17000
C-FKCR,43.957602,-80.739702,1466385278220,17000
C-FKCR,43.958084,-80.742613,1466385281580,17000
C-FKCR,43.961187,-80.755397,1466385282970,17000
C-FKCR,43.96249,-80.764029,1466385290002,17500
C-FKCR,43.965516,-80.779397,1466385293236,17500
C-FKCR,43.968123,-80.792018,1466385301627,17500
C-FKCR,43.96952,-80.799604,1466385305018,17500
C-FKCR,43.969008,-80.80307,1466385307674,17500
C-FKCR,43.97081,-80.815813,1466385310736,17500
C-FKCR,43.972685,-80.825827,1466385313736,18000
C-FKCR,43.970311,-80.827789,1466385316299,18000
C-FKCR,43.97059,-80.841326,1466385318080,18000
C-FKCR,43.971588,-80.853626,1466385319877,18000
C-FKCR,43.971801,-80.858525,1466385324846,18000
C-FKCR,43.97222,-80.865718,1466385329549,18000
C-FKCR,43.97222,-80.865718,1466385329549,18000
C-FKCR,43.972685,-80.876574,1466385332346,18000
C-FKCR,43.973104,-80.890372,1466385336830,18500
C-FKCR,43.974082,-80.903582,1466385342096,18500
C-FKCR,43.974315,-80.909206,1466385343143,18500
C-FKCR,43.974687,-80.940595,1466385354393,19000
C-FKCR,43.973523,-80.944584,1466385358486,19000
C-FKCR,43.974594,-80.975189,1466385368705,19000
C-FKCR,43.974289,-80.980927,1466385370346,19500
C-FKCR,43.972778,-80.995592,1466385376627,19500
C-FKCR,43.971196,-81.002393,1466385379830,19500
C-FKCR,43.971196,-81.002393,1466385381205,19500
C-FKCR,43.970683,-81.008279,1466385382362,19500
C-FKCR,43.970218,-81.013707,1466385384612,19500
C-FKCR,43.970311,-81.027113,1466385388580,19500
C-FKCR,43.970311,-81.027113,1466385388580,19500
C-FKCR,43.969892,-81.040388,1466385393502,19500
C-FKCR,43.969985,-81.039668,1466385394690,19500
C-FKCR,43.970078,-81.051891,1466385399112,20000
C-FKCR,43.97059,-81.055821,1466385403002,20000
C-FKCR,43.971102,-81.069423,1466385408721,20000
C-FKCR,43.971382,-81.094273,1466385420315,20000
C-FKCR,43.971817,-81.100627,1466385421799,20000
C-FKCR,43.971102,-81.112584,1466385427971,20500
C-FKCR,43.971289,-81.130698,1466385429643,20500
C-FKCR,43.971102,-81.138676,1466385430784,20500
C-FKCR,43.971009,-81.141815,1466385434049,20500
C-FKCR,43.970916,-81.158622,1466385435768,20500
C-FKCR,43.970823,-81.164115,1466385441627,20500
C-FKCR,43.970404,-81.178371,1466385448081,20500
C-FKCR,43.970404,-81.178371,1466385448081,20500
C-FKCR,43.970404,-81.21303,1466385456065,20500
C-FKCR,43.970404,-81.218327,1466385461987,20500
C-FKCR,43.970497,-81.231929,1466385464518,21000
C-FKCR,43.970683,-81.239711,1466385466924,21000
C-FKCR,43.970916,-81.268027,1466385480987,21500
C-FKCR,43.970823,-81.275809,1466385482206,21500
C-FKCR,43.971009,-81.282022,1466385486409,21500
C-FKCR,43.971009,-81.291373,1466385488440,21500
C-FKCR,43.971009,-81.296278,1466385489675,21500
C-FKCR,43.970823,-81.31073,1466385497222,21500
C-FKCR,43.970916,-81.318185,1466385502393,21500
C-FKCR,43.971009,-81.326032,1466385503565,21500
C-FKCR,43.970823,-81.331591,1466385505425,21500
C-FKCR,43.971009,-81.349509,1466385510300,22000
C-FKCR,43.970823,-81.360103,1466385515456,22000
C-FKCR,43.970916,-81.382207,1466385524253,22000
C-FKCR,43.971196,-81.383972,1466385529065,22000
C-FKCR,43.971313,-81.39713,1466385530190,22000
C-FKCR,43.971102,-81.402806,1466385534690,22000
C-FKCR,43.971102,-81.405422,1466385537565,22000
C-FKCR,43.971196,-81.415296,1466385538878,22000
C-FKCR,43.969287,-81.436811,1466385544956,22000
C-FKCR,43.969287,-81.436811,1466385547675,22000
C-FKCR,43.967983,-81.449302,1466385549409,22500
C-FKCR,43.967102,-81.455192,1466385551503,22500
C-FKCR,43.967099,-81.455187,1466385552612,22500
C-FKCR,43.966913,-81.47559,1466385559019,22500
C-FKCR,43.966913,-81.47559,1466385560690,22500
C-FKCR,43.967192,-81.503318,1466385569409,22500
C-FKCR,43.967192,-81.503318,1466385569409,22500
C-FKCR,43.964911,-81.509923,1466385571190,22500
C-FKCR,43.965609,-81.51862,1466385576003,22500
C-FKCR,43.966587,-81.523329,1466385577894,22500
C-FKCR,43.967192,-81.538173,1466385581815,23000
C-FKCR,43.968821,-81.549421,1466385591675,23000
C-FKCR,43.969706,-81.561715,1466385597175,23000
C-FKCR,43.97059,-81.571982,1466385600503,23500
C-FKCR,43.971289,-81.585977,1466385603784,23500
C-FKCR,43.973523,-81.613181,1466385611956,24000
C-FKCR,43.973511,-81.613216,1466385613269,24000
C-FKCR,43.973197,-81.624429,1466385615284,24500
C-FKCR,43.973282,-81.630015,1466385618159,24500
C-FKCR,43.97329,-81.629987,1466385619909,24500
C-FKCR,43.973011,-81.643786,1466385624550,25000
C-FKCR,43.973011,-81.643786,1466385625831,25000
C-FKCR,43.973011,-81.643786,1466385624550,25000
C-FKCR,43.973011,-81.643786,1466385625831,25000
C-FKCR,43.972778,-81.652091,1466385630316,25000
C-FKCR,43.971405,-81.688523,1466385633894,25000
C-FKCR,43.97208,-81.692832,1466385635706,25000
C-FKCR,43.974687,-81.736581,1466385638691,25500
C-FKCR,43.974687,-81.736581,1466385640706,25500
C-FKCR,43.975385,-81.753518,1466385643800,25500
C-FKCR,43.975804,-81.76869,1466385645628,25500
C-FKCR,43.976084,-81.780919,1466385649191,25500
C-FKCR,43.976223,-81.78942,1466385653769,25500
C-FKCR,43.976502,-81.810019,1466385661394,25500
C-FKCR,43.977387,-81.840886,1466385668050,25500
C-FKCR,43.977108,-81.848929,1466385671004,25500
C-FKCR,43.977108,-81.848929,1466385672394,25500
C-FKCR,43.977387,-81.862074,1466385675488,26000
C-FKCR,43.977899,-81.876722,1466385678566,26000
C-FKCR,43.978784,-81.890913,1466385683754,26000
C-FKCR,43.979389,-81.913932,1466385690504,26000
C-FKCR,43.981623,-81.964024,1466385706988,26000
C-FKCR,43.983578,-81.980831,1466385710426,26000
C-FKCR,43.983578,-81.980831,1466385711566,26000
C-FKCR,43.979203,-81.972002,1466385715066,26000
C-FKCR,43.980789,-81.987326,1466385721145,26000
C-FKCR,43.983811,-81.998814,1466385722223,26000
C-FKCR,43.978597,-81.985474,1466385732238,26000
C-FKCR,43.979482,-82.012678,1466385740988,26000
C-FKCR,43.980506,-82.034716,1466385745895,26000
C-FKCR,43.980878,-82.040798,1466385749910,26000
C-FKCR,43.980878,-82.040798,1466385749910,26000
C-FKCR,43.980878,-82.040798,1466385751348,26000
C-FKCR,43.98018,-82.053811,1466385753535,26000
C-FKCR,43.979203,-82.063097,1466385754817,26000
C-FKCR,43.978923,-82.066302,1466385756535,26000
C-FKCR,43.977713,-82.079773,1466385761895,26000
C-FKCR,43.977108,-82.087882,1466385770426,26500
C-FKCR,43.977992,-82.099391,1466385773301,26500
C-FKCR,43.978411,-82.11901,1466385776817,26500
C-FKCR,43.979109,-82.130716,1466385779785,26500
C-FKCR,43.979715,-82.144906,1466385784739,26500
C-FKCR,43.979715,-82.144906,1466385786739,26500
C-FKCR,43.980087,-82.161909,1466385790082,26500
C-FKCR,43.980698,-82.170708,1466385792848,26500
C-FKCR,43.980692,-82.170672,1466385794160,26500
C-FKCR,43.980692,-82.179108,1466385801957,26500
C-FKCR,43.980785,-82.190486,1466385807254,27000
C-FKCR,43.980785,-82.190486,1466385807254,27000
C-FKCR,43.981018,-82.204415,1466385810926,27000
C-FKCR,43.98139,-82.210432,1466385813786,27000
C-FKCR,43.981484,-82.225473,1466385815379,27000
C-FKCR,43.981297,-82.231097,1466385816582,27000
C-FKCR,43.981204,-82.236982,1466385819926,27000
C-FKCR,43.981297,-82.251304,1466385821176,27000
C-FKCR,43.981297,-82.270595,1466385828754,27000
C-FKCR,43.981111,-82.273211,1466385832926,27000
C-FKCR,43.980785,-82.286878,1466385836286,27000
C-FKCR,43.980785,-82.301331,1466385844739,27500
C-FKCR,43.980881,-82.336781,1466385850707,27500
C-FKCR,43.980878,-82.336775,1466385852098,27500
C-FKCR,43.980692,-82.3543,1466385860426,27500
C-FKCR,43.979715,-82.369472,1466385861661,27500
C-FKCR,43.979389,-82.375619,1466385864473,27500
C-FKCR,43.979389,-82.375619,1466385864473,27500
C-FKCR,43.978784,-82.38327,1466385871301,28000
C-FKCR,43.977992,-82.396807,1466385878755,28000
C-FKCR,43.977806,-82.405374,1466385881348,28000
C-FKCR,43.978085,-82.418191,1466385883192,27500
C-FKCR,43.977899,-82.424469,1466385884333,27500
C-FKCR,43.977713,-82.45357,1466385891192,28000
C-FKCR,43.977992,-82.479597,1466385899958,28000
C-FKCR,43.977713,-82.525308,1466385913896,28500
C-FKCR,43.977387,-82.534071,1466385917521,28500
C-FKCR,43.97762,-82.536686,1466385919177,28500
C-FKCR,43.977201,-82.545711,1466385923755,28500
C-FKCR,43.976689,-82.574615,1466385931958,28500
C-FKCR,43.976596,-82.589525,1466385944130,28500
C-FKCR,43.977015,-82.606594,1466385946911,28500
C-FKCR,43.976921,-82.621307,1466385950505,28500
C-FKCR,43.977387,-82.637068,1466385952333,28500
C-FKCR,43.977992,-82.646419,1466385956786,28500
C-FKCR,43.977992,-82.646419,1466385957942,29000
C-FKCR,43.978318,-82.661591,1466385962067,29000
C-FKCR,43.97869,-82.691607,1466385971521,29000
C-FKCR,43.97869,-82.700827,1466385974911,29000
C-FKCR,43.979296,-82.713383,1466385976974,29000
C-FKCR,43.98032,-82.720381,1466385981411,29000
C-FKCR,43.980785,-82.736991,1466385985630,29500
C-FKCR,43.979296,-82.713383,1466385976974,29000
C-FKCR,43.98032,-82.720381,1466385981411,29000
C-FKCR,43.980785,-82.736991,1466385985630,29500
C-FKCR,43.981111,-82.789372,1466386000146,29500
C-FKCR,43.982694,-82.804609,1466386010614,30000
C-FKCR,43.981623,-82.821808,1466386013583,30000
C-FKCR,43.981297,-82.827432,1466386016833,30000
C-FKCR,43.981111,-82.84123,1466386021521,30000
C-FKCR,43.983997,-82.859214,1466386023989,30000
C-FKCR,43.985022,-82.893677,1466386036005,30000
C-FKCR,43.985022,-82.893677,1466386036005,30000
C-FKCR,43.988187,-82.924282,1466386051443,30000
C-FKCR,43.989584,-82.950505,1466386058052,30000
C-FKCR,43.992284,-82.962603,1466386061708,30000
C-FKCR,43.99382,-82.970712,1466386064271,30000
C-FKCR,43.99652,-82.989022,1466386071255,30000
C-FKCR,44.003596,-83.051017,1466386092083,30000
C-FKCR,44.008298,-83.055398,1466386094896,30000
C-FKCR,44.010811,-83.05821,1466386096943,30000
C-FKCR,44.013977,-83.085676,1466386111177,30000
C-FKCR,44.0184,-83.117327,1466386124256,30000
C-FKCR,44.019377,-83.119027,1466386125412,30000
C-FKCR,44.021891,-83.14597,1466386131490,30000
C-FKCR,44.022403,-83.154406,1466386135006,30000
C-FKCR,44.022589,-83.169185,1466386139428,30000
C-FKCR,44.024312,-83.19822,1466386150834,30000
C-FKCR,44.027803,-83.206526,1466386155896,30000
C-FKCR,44.029107,-83.220716,1466386159443,30000
C-FKCR,44.029386,-83.232095,1466386163193,30000
C-FKCR,44.02892,-83.246482,1466386168584,30000
C-FKCR,44.029386,-83.232095,1466386163193,30000
C-FKCR,44.02892,-83.246482,1466386168584,30000
C-FKCR,44.029312,-83.258802,1466386171537,30000
C-FKCR,44.029293,-83.258776,1466386172615,30000
C-FKCR,44.02771,-83.27519,1466386176178,30000
C-FKCR,44.02771,-83.27519,1466386178006,30000
C-FKCR,44.02892,-83.2884,1466386186443,30000
C-FKCR,44.033296,-83.32149,1466386192834,30000
C-FKCR,44.033901,-83.353991,1466386204553,30000
C-FKCR,44.036182,-83.359876,1466386211475,30000
C-FKCR,44.037905,-83.368116,1466386212818,30000
C-FKCR,44.039022,-83.379495,1466386216740,30000
C-FKCR,44.038091,-83.398002,1466386220334,30000
C-FKCR,44.039022,-83.412977,1466386223912,30000
C-FKCR,44.039301,-83.427298,1466386231740,30000
C-FKCR,44.041722,-83.449009,1466386237365,30000
C-FKCR,44.043398,-83.459276,1466386240272,30000
C-FKCR,44.037812,-83.473925,1466386245818,30000
C-FKCR,44.038882,-83.481772,1466386249881,30000
C-FKCR,44.051405,-83.498121,1466386256678,30000
C-FKCR,44.055222,-83.507472,1466386259631,30000
C-FKCR,44.058621,-83.514731,1466386264412,30000
C-FKCR,44.056991,-83.524017,1466386268147,30000
C-FKCR,44.059412,-83.534284,1466386269647,30000
C-FKCR,44.06039,-83.539777,1466386274303,30000
C-FKCR,44.058481,-83.555668,1466386281209,30000
C-FKCR,44.059878,-83.570709,1466386285881,30000
C-FKCR,44.058481,-83.555668,1466386281209,30000
C-FKCR,44.059878,-83.570709,1466386285881,30000
C-FKCR,44.067093,-83.583396,1466386290256,30000
C-FKCR,44.073983,-83.589216,1466386295475,30000
C-FKCR,44.074495,-83.594513,1466386298912,30000
C-FKCR,44.081617,-83.617728,1466386304256,30000
C-FKCR,44.085621,-83.629172,1466386313303,30000
C-FKCR,44.082316,-83.649902,1466386320850,30000
C-FKCR,44.079616,-83.66527,1466386324334,30000
C-FKCR,44.080593,-83.679788,1466386326553,30000
C-FKCR,44.078778,-83.695679,1466386329319,30000
C-FKCR,44.092185,-83.70333,1466386330975,30000
C-FKCR,44.092185,-83.70333,1466386332084,30000
C-FKCR,44.098702,-83.708627,1466386337209,30000
C-FKCR,44.104288,-83.722294,1466386340381,30000
C-FKCR,44.104288,-83.722294,1466386341475,30000
C-FKCR,44.107221,-83.744071,1466386353600,30000
C-FKCR,44.106895,-83.758981,1466386358756,30000
C-FKCR,44.110619,-83.783373,1466386362756,30000
C-FKCR,44.120489,-83.786512,1466386363913,30000
C-FKCR,44.123794,-83.806,1466386370303,30000
C-FKCR,44.12519,-83.813324,1466386373053,30000
C-FKCR,44.13748,-83.82418,1466386379882,30000
C-FKCR,44.137899,-83.837389,1466386382913,30000
C-FKCR,44.139109,-83.842228,1466386387413,30000
C-FKCR,44.14572,-83.856288,1466386389616,30000
C-FKCR,44.14572,-83.856288,1466386390694,30000
C-FKCR,44.152284,-83.868583,1466386394210,30000
C-FKCR,44.159779,-83.882969,1466386397163,30000
C-FKCR,44.159779,-83.882969,1466386398335,30000
C-FKCR,44.160384,-83.888986,1466386401335,30000
C-FKCR,44.164806,-83.894806,1466386402413,30000
C-FKCR,44.173418,-83.895591,1466386404913,30000
C-FKCR,44.176491,-83.900103,1466386406101,30000
C-FKCR,44.160384,-83.888986,1466386401335,30000
C-FKCR,44.164806,-83.894806,1466386402413,30000
C-FKCR,44.173418,-83.895591,1466386404913,30000
C-FKCR,44.176491,-83.900103,1466386406101,30000
C-FKCR,44.1784,-83.913901,1466386414085,30000
C-FKCR,44.177189,-83.938293,1466386424554,30000
C-FKCR,44.177189,-83.938293,1466386425898,30000
C-FKCR,44.178679,-83.964778,1466386431538,30000
C-FKCR,44.178912,-83.978773,1466386436257,30000
C-FKCR,44.183008,-84.003427,1466386444132,30000
C-FKCR,44.181984,-84.034097,1466386456054,30000
C-FKCR,44.183288,-84.049268,1466386461335,30000
C-FKCR,44.182496,-84.13317,1466386488023,30000
C-FKCR,44.182403,-84.161682,1466386496179,30000
C-FKCR,44.181379,-84.175873,1466386500445,30000
C-FKCR,44.181705,-84.191371,1466386504835,30000
C-FKCR,44.101821,-84.200788,1466386513945,30000
C-FKCR,44.101821,-84.200788,1466386515164,30000
C-FKCR,44.087995,-84.197584,1466386518179,30000
C-FKCR,44.068304,-84.230608,1466386522086,30000
C-FKCR,44.062717,-84.23172,1466386527492,30000
C-FKCR,44.062717,-84.23172,1466386527492,30000
C-FKCR,44.059179,-84.235971,1466386530601,30000
C-FKCR,44.078079,-84.26651,1466386536086,30000
C-FKCR,44.074495,-84.280504,1466386540320,30000
C-FKCR,44.071097,-84.294826,1466386546336,30000
C-FKCR,44.098609,-84.312613,1466386552195,30000
C-FKCR,44.104102,-84.328374,1466386555742,30000
C-FKCR,44.104102,-84.328374,1466386556836,30000
C-FKCR,44.105499,-84.342368,1466386560851,30000
C-FKCR,44.112295,-84.363294,1466386567976,30000
C-FKCR,44.113599,-84.374019,1466386575945,30000
C-FKCR,44.125423,-84.416003,1466386585164,30000
C-FKCR,44.126587,-84.422411,1466386586992,30000
C-FKCR,44.126587,-84.422411,1466386586992,30000
C-FKCR,44.12789,-84.434705,1466386595367,30000
C-FKCR,44.129008,-84.449223,1466386599117,30000
C-FKCR,44.131102,-84.475773,1466386602789,30000
C-FKCR,44.131894,-84.483817,1466386608086,30000
C-FKCR,44.132499,-84.488918,1466386610805,30000
C-FKCR,44.133896,-84.502912,1466386616477,30000
C-FKCR,44.135292,-84.514029,1466386620133,30000
C-FKCR,44.146418,-84.525277,1466386625524,30000
C-FKCR,44.146418,-84.525277,1466386626695,30000
C-FKCR,44.150189,-84.553005,1466386634289,30000
C-FKCR,44.164713,-84.566018,1466386640867,30000
C-FKCR,44.165411,-84.571315,1466386641883,30000
C-FKCR,44.167413,-84.585506,1466386647649,30000
C-FKCR,44.169415,-84.5995,1466386653008,30000
C-FKCR,44.171184,-84.613103,1466386660258,30000
C-FKCR,44.172115,-84.621669,1466386663399,30000
C-FKCR,44.174722,-84.637822,1466386664961,30000
C-FKCR,44.17691,-84.648416,1466386669633,30000
C-FKCR,44.179005,-84.662606,1466386674727,30000
C-FKCR,44.18082,-84.67392,1466386678664,30000
C-FKCR,44.181519,-84.682683,1466386684930,30000
C-FKCR,44.181612,-84.688699,1466386686133,30000
C-FKCR,44.181612,-84.688699,1466386687211,30000
C-FKCR,44.186407,-84.702628,1466386690836,30000
C-FKCR,44.194507,-84.707271,1466386695055,30000
C-FKCR,44.195298,-84.716581,1466386697274,30000
C-FKCR,44.197486,-84.742975,1466386701696,30000
C-FKCR,44.199115,-84.757378,1466386708118,30000
C-FKCR,44.199208,-84.763206,1466386709258,30000
C-FKCR,44.199115,-84.757378,1466386708118,30000
C-FKCR,44.199208,-84.763206,1466386709258,30000
C-FKCR,44.199115,-84.774996,1466386716336,30000
C-FKCR,44.200279,-84.789332,1466386721883,30000
C-FKCR,44.19972,-84.795629,1466386723602,30000
C-FKCR,44.211312,-84.821018,1466386729305,30000
C-FKCR,44.210986,-84.827985,1466386732633,30000
